ammonia,arsenic,barium,cadmium,copper,fluoride,bacteria,viruses,lead,nitrates,mercury,perchlorate,radium,selenium,uranium,aluminum:Log_aluminum,ammonia:Log_ammonia,arsenic:Log_arsenic,barium:Log_barium,cadmium:Log_cadmium,chloramine:Log_chloramine,chromium:Log_chromium,copper:Log_copper,fluoride:Log_fluoride,bacteria:Log_bacteria,viruses:Log_viruses,lead:Log_lead,nitrates:Log_nitrates,nitrites:Log_nitrites,mercury:Log_mercury,perchlorate:Log_perchlorate,radium:Log_radium,selenium:Log_selenium,silver:Log_silver,uranium:Log_uranium
3.41,0.1414213562373095,0.84,0.2449489742783178,0.2645751311064591,0.45,0.0,8e-09,0.149,18.77,0.004,712.3848901632002,2.72,0.1,0.03,-0.3290993274035144,4.183088913317401,-0.276621799529602,-0.14645684520161334,-0.3445710346469989,-0.19327966373472003,-0.3669732716777261,-0.3517870364588285,-0.3593284632979972,0.0,-1.4915059436213262e-07,-0.283667536982465,55.0385173957323,-0.20857200273333784,-0.022085843671448984,4679.384455680228,2.7217187144375043,-0.23025850929940456,-0.3540695851585701,-0.10519673691959945
20.91,0.282842712474619,0.95,0.2449489742783178,0.3,0.52,0.0,0.405224,0.062,6.69,0.004,60372.91595530237,0.91,0.0,0.02,-0.35779757672764273,63.57115730604174,-0.3571919703654946,-0.04872862966817305,-0.3445710346469989,-0.20578608531143208,-0.3678783611782336,-0.3611918412977808,-0.3400417630514653,0.0,-0.36604503035481556,-0.17239849542409683,12.715106817997517,-0.029545431260167315,-0.022085843671448984,664602.9214925912,-0.08582271831882958,0.0,0.0,-0.07824046010856292
19.85,0.2645751311064591,0.91,0.2645751311064591,0.3,0.02,0.0,0.43897600000000003,0.121,7.47,0.008,37.0967703776,1.25,0.07,0.09,-0.3048138403603834,59.31584954159401,-0.3517870364588285,-0.08582271831882958,-0.3517870364588285,-0.25404887825177025,-0.3308947813930112,-0.3611918412977808,-0.07824046010856292,0.0,-0.36141356633632776,-0.2555477327396329,15.021385643611103,-0.22973884373298117,-0.03862650989841841,134.050289472523,0.2789294391427622,-0.18614820258529446,-0.3632508383850034,-0.21671510477866848
11.43,0.1414213562373095,1.24,0.1414213562373095,0.2645751311064591,0.14,0.00021599999999999996,6.4e-08,0.086,14.33,0.0,16.8874213376,1.3,0.01,0.06,-0.29056659514304034,27.846240091330802,-0.276621799529602,0.2667381107250124,-0.276621799529602,-0.2653774678351938,-0.3540695851585701,-0.3517870364588285,-0.2752557998921966,-0.0018230901444605035,-1.0601204962295513e-06,-0.21099308651466211,38.151550615568354,-0.35720324316953833,0.0,47.7334624069596,0.3410735438077384,-0.04605170185988091,-0.3308947813930112,-0.1688046430056022
21.79,0.3,0.42,0.2449489742783178,0.1414213562373095,0.2,0.0,0.13265100000000002,0.105,5.88,0.002,7271.240905523199,0.21,0.04,0.05,-0.3478045511491887,67.14482053576275,-0.3611918412977808,-0.3643502384359837,-0.3445710346469989,-0.17763649295278675,-0.3308947813930112,-0.276621799529602,-0.3218875824868201,0.0,-0.2679594850049753,-0.23664846752658444,10.416753760033949,-0.3012326631284188,-0.012429216196844383,64653.5636549742,-0.32773602713558037,-0.128755032994728,-0.3678783611782336,-0.14978661367769955
7.74,0.1414213562373095,0.55,0.2645751311064591,0.2,0.32,0.0,0.274625,0.168,2.43,0.003,5.904899999999999e-06,0.61,0.09,0.01,-0.3205482300180523,15.839149062036663,-0.276621799529602,-0.32881035041559126,-0.3517870364588285,-0.2975261690290382,-0.3632508383850034,-0.3218875824868201,-0.36461897062027676,0.0,-0.35491127499567077,-0.2996769383292515,2.1575757553664707,-0.07671108022392693,-0.017427428970942082,-7.109339012264219e-05,-0.30152075630701586,-0.21671510477866848,-0.3540695851585701,-0.04605170185988091
10.56,0.2449489742783178,0.92,0.2,0.31622776601683794,1.09,0.0,0.37324799999999997,0.137,13.82,0.001,0.0004084100999999999,0.02,0.09,0.03,-0.2975261690290382,24.8906938186169,-0.3445710346469989,-0.07671108022392693,-0.3218875824868201,-0.3290993274035144,-0.3652773032901928,-0.36407067001059,0.09393368890274714,0.0,-0.36784045796753556,-0.2723250863820997,36.29293442945222,-0.2496724607571127,-0.006907755278982137,-0.0031869215146677395,-0.07824046010856292,-0.21671510477866848,-0.3308947813930112,-0.10519673691959945
7.83,0.2449489742783178,0.36,0.3,0.2,0.36,0.0,2.16e-07,0.189,16.25,0.01,0.0005153632,1.15,0.01,0.05,-0.3205482300180523,16.113846453321234,-0.3445710346469989,-0.3677944491115133,-0.3611918412977808,-0.3124714989481294,0.0,-0.3218875824868201,-0.3677944491115133,0.0,-3.3151652847206454e-06,-0.3148755618813515,45.30650976760588,-0.30866371705654677,-0.04605170185988091,-0.0039016285674841277,0.1607262337314324,-0.04605170185988091,-0.36711466825642475,-0.14978661367769955
13.01,0.2,2.16,0.2645751311064591,0.2645751311064591,0.61,0.0,0.140608,0.095,13.32,0.005,88.27351531250004,1.41,0.01,0.02,-0.36667025453220836,33.37999498574263,-0.3218875824868201,1.6634337588635193,-0.3517870364588285,-0.17388839792203223,-0.3596281358897175,-0.3517870364588285,-0.30152075630701586,0.0,-0.2758418781873486,-0.22361844680125162,34.48903197929508,-0.0674907443363969,-0.026491586832740183,395.5041997852405,0.4844614831900083,-0.04605170185988091,-0.36271030018740713,-0.07824046010856292
27.56,0.2449489742783178,0.51,0.17320508075688773,0.2,1.13,0.00012500000000000003,6.4e-08,0.053,12.29,0.006,0.09161328319999999,0.42,0.08,0.04,-0.3381786741175776,91.39903169576881,-0.3445710346469989,-0.3434057221645205,-0.30367682189200496,-0.2713287681296923,-0.3308947813930112,-0.3218875824868201,0.1381059249784015,-0.001123399602582747,-1.0601204962295513e-06,-0.1556855583677908,30.832979000772923,-0.14645684520161334,-0.030695974858524495,-0.21897214605764936,-0.3643502384359837,-0.20205829154466046,-0.3596281358897175,-0.128755032994728
18.86,0.1,0.62,0.22360679774997896,0.2,0.26,0.0003430000000000001,5.12e-07,0.113,1.51,0.01,10737.418240000003,0.83,0.09,0.04,0.0,55.39263620809217,-0.23025850929940456,-0.29638219658465986,-0.33493305030283593,-0.29056659514304034,-0.3669732716777261,-0.3218875824868201,-0.35023914847131843,-0.0027363785780038295,-7.416289900496335e-06,-0.246381523010487,0.6222855727485178,-0.12970768517174194,-0.04605170185988091,99659.23950313612,-0.1546535498989396,-0.21671510477866848,-0.3632508383850034,-0.128755032994728
18.85,0.2,0.73,0.2,0.282842712474619,0.13,0.0,0.49303900000000006,0.132,9.4,0.006,0.0004084100999999999,4.66,0.0,0.06,-0.3290993274035144,55.35326842690228,-0.3218875824868201,-0.22973884373298117,-0.3218875824868201,-0.3205482300180523,0.0,-0.3571919703654946,-0.2652287077084521,0.0,-0.3486609107906843,-0.26729384304424114,21.062671079194008,-0.366516292749662,-0.030695974858524495,-0.0031869215146677395,7.1718119883210045,0.0,-0.3540695851585701,-0.1688046430056022
7.62,0.1414213562373095,0.15,0.17320508075688773,0.31622776601683794,0.32,0.0,0.148877,0.175,0.8,0.007,0.0004084100999999999,0.84,0.01,0.02,-0.3290993274035144,15.474515937102987,-0.276621799529602,-0.28456799773288216,-0.30367682189200496,-0.2653774678351938,-0.3596281358897175,-0.36407067001059,-0.36461897062027676,0.0,-0.28355631769634954,-0.30501962838525903,-0.17851484105136778,-0.26831996962007393,-0.034732915909487766,-0.0031869215146677395,-0.14645684520161334,-0.04605170185988091,-0.3632508383850034,-0.07824046010856292
15.75,0.2645751311064591,1.22,0.2449489742783178,0.282842712474619,1.14,0.0,6.4e-08,0.045,8.62,0.01,33179.653126403195,3.09,0.02,0.04,-0.3124714989481294,43.420235753028365,-0.3517870364588285,0.2425980476691015,-0.3445710346469989,-0.2975261690290382,0.0,-0.3571919703654946,0.14937221914330054,0.0,-1.0601204962295513e-06,-0.13954917551453178,18.568213429903683,-0.366516292749662,-0.04605170185988091,345389.9733422867,3.4860486709108307,-0.07824046010856292,-0.3596281358897175,-0.128755032994728
14.0,0.1,0.49,0.22360679774997896,0.2645751311064591,0.52,0.0,3.4300000000000004e-07,0.146,7.72,0.003,1187.0966520832,1.05,0.07,0.01,-0.3124714989481294,36.94680261461362,-0.23025850929940456,-0.3495414450599577,-0.33493305030283593,-0.18926526783492092,-0.36271030018740713,-0.3517870364588285,-0.3400417630514653,0.0,-5.105738638694702e-06,-0.28092570396197486,15.778246890363205,-0.3535199963956158,-0.017427428970942082,8403.772750338838,0.05122967237790364,-0.18614820258529446,-0.3308947813930112,-0.04605170185988091
27.36,0.22360679774997896,2.54,0.1,0.31622776601683794,0.22,0.0,5.12e-07,0.085,3.29,0.008,7.343977574899999,0.55,0.09,0.03,-0.3290993274035144,90.536486057759,-0.33493305030283593,2.367696765817331,-0.23025850929940456,-0.19327966373472003,-0.3561721207492444,-0.36407067001059,-0.3331081011785506,0.0,-7.416289900496335e-06,-0.20953384191180477,3.918020088117253,-0.24316811935221094,-0.03862650989841841,14.643014411862705,-0.32881035041559126,-0.21671510477866848,-0.3632508383850034,-0.10519673691959945
17.87,0.1,0.4,0.22360679774997896,0.282842712474619,1.21,0.0,0.5717869999999999,0.105,8.23,0.003,6340.338096537599,5.58,0.04,0.05,-0.2975261690290382,51.52141389229179,-0.23025850929940456,-0.366516292749662,-0.33493305030283593,0.0,-0.36711466825642475,-0.3571919703654946,0.23065063512646614,0.0,-0.31962249157613837,-0.23664846752658444,17.347078900890292,-0.3434057221645205,-0.017427428970942082,55507.67787772601,9.593073372274166,-0.128755032994728,-0.3632508383850034,-0.14978661367769955
13.98,0.2645751311064591,2.57,0.1414213562373095,0.2645751311064591,0.5,0.0010000000000000002,5.12e-07,0.036,2.08,0.008,15527.305918244896,0.39,0.01,0.02,-0.29056659514304034,36.87403576054319,-0.3517870364588285,2.42583816019132,-0.276621799529602,-0.3381786741175776,-0.36711466825642475,-0.3517870364588285,-0.34657359027997264,-0.006907755278982138,-7.416289900496335e-06,-0.11967250825893698,1.5233252189235114,-0.24316811935221094,-0.03862650989841841,149844.02090575418,-0.36722733054479356,-0.04605170185988091,-0.3678783611782336,-0.07824046010856292
9.0,0.2,0.32,0.1414213562373095,0.2,0.28,0.0,0.148877,0.182,18.6,0.009,3.2768000000000005e-06,0.83,0.08,0.09,-0.29056659514304034,19.775021196025975,-0.3218875824868201,-0.36461897062027676,-0.276621799529602,-0.1629922418193146,-0.36271030018740713,-0.3218875824868201,-0.3564303892276085,0.0,-0.28355631769634954,-0.3100822437267722,54.3708054013763,-0.31553892929611366,-0.042394776314813254,-4.138153810834646e-05,-0.1546535498989396,-0.20205829154466046,-0.36711466825642475,-0.21671510477866848
27.63,0.17320508075688773,0.48,0.1,0.282842712474619,0.43,0.0,3.4300000000000004e-07,0.033,5.85,0.001,9014.515201756798,1.7,0.01,0.05,-0.3205482300180523,91.70126609878302,-0.30367682189200496,-0.3523052040384962,-0.23025850929940456,-0.23329757377682395,-0.3678783611782336,-0.3571919703654946,-0.36290713022664745,0.0,-5.105738638694702e-06,-0.11257117467801667,10.333683718276024,-0.32881035041559126,-0.006907755278982137,82091.50622700059,0.9020680268056896,-0.04605170185988091,0.0,-0.14978661367769955
25.93,0.17320508075688773,0.82,0.282842712474619,0.2645751311064591,0.3,0.0,6.4e-08,0.162,2.31,0.008,0.0007962623999999999,0.81,0.01,0.0,0.0,84.41253754634636,-0.30367682189200496,-0.16272976975354742,-0.3571919703654946,-0.3048138403603834,-0.3632508383850034,-0.3517870364588285,-0.3611918412977808,0.0,-1.0601204962295513e-06,-0.29486574888746,1.9340417816728521,-0.36306672426591297,-0.03862650989841841,-0.005681795472106379,-0.17068403536567855,-0.04605170185988091,-0.36271030018740713,0.0
9.68,0.2,0.45,0.1414213562373095,0.3,0.32,0.0,8e-09,0.11,3.55,0.0,0.0006436343000000001,3.78,0.01,0.02,-0.3290993274035144,21.97419920447254,-0.3218875824868201,-0.3593284632979972,-0.276621799529602,-0.21907718715838434,-0.3308947813930112,-0.3611918412977808,-0.36461897062027676,0.0,-1.4915059436213262e-07,-0.2428002404508693,4.4976639923800015,-0.28562374568218846,0.0,-0.00472966932107854,5.026356756407055,-0.04605170185988091,-0.3652773032901928,-0.07824046010856292
21.87,0.22360679774997896,0.46,0.1,0.1414213562373095,0.58,0.0,0.8847359999999999,0.191,9.99,0.008,21160.2051158893,2.49,0.02,0.08,-0.3381786741175776,67.47148330464135,-0.33493305030283593,-0.35720324316953833,-0.23025850929940456,-0.36667025453220836,-0.3308947813930112,-0.276621799529602,-0.31594176175616984,0.0,-0.10835006443161745,-0.3161970335286819,22.99283008067802,-0.33802547311355663,-0.03862650989841841,210753.05251121472,2.271583949086775,-0.07824046010856292,-0.36711466825642475,-0.20205829154466046
8.52,0.17320508075688773,1.9,0.282842712474619,0.3,0.68,0.0,2.16e-07,0.127,15.08,0.006,0.11602906250000002,1.99,0.0,0.01,-0.3290993274035144,18.25338722396723,-0.30367682189200496,1.21952238372755,-0.3571919703654946,-0.3381786741175776,-0.3632508383850034,-0.3611918412977808,-0.2622504869521496,0.0,-3.3151652847206454e-06,-0.2620731604504903,40.917609987703536,-0.30649537425959444,-0.030695974858524495,-0.24991668947611817,1.369387931085438,0.0,-0.3678783611782336,-0.04605170185988091
15.61,0.1,1.54,0.17320508075688773,0.2,0.86,0.0,0.26214400000000004,0.032,10.07,0.006,12.989198560699997,4.72,0.03,0.06,-0.3205482300180523,42.89490217597179,-0.23025850929940456,0.6649449212953282,-0.30367682189200496,-0.3048138403603834,-0.36271030018740713,-0.3218875824868201,-0.12970768517174194,0.0,-0.35097445869427324,-0.11014462003783713,23.257276316775844,-0.3655552289063513,-0.030695974858524495,33.30583955150076,7.324537534100029,-0.10519673691959945,-0.3561721207492444,-0.1688046430056022
14.64,0.22360679774997896,0.14,0.1414213562373095,0.2645751311064591,0.01,0.0,0.43897600000000003,0.052,14.91,0.009,0.30770563990000005,0.85,0.01,0.05,-0.3381786741175776,39.29020992492555,-0.33493305030283593,-0.2752557998921966,-0.276621799529602,-0.3381786741175776,-0.3540695851585701,-0.3517870364588285,-0.04605170185988091,0.0,-0.36141356633632776,-0.1537386011408369,40.28729904005981,-0.3218875824868201,-0.042394776314813254,-0.36266545737411016,-0.1381410900731087,-0.04605170185988091,-0.36711466825642475,-0.14978661367769955
16.73,0.22360679774997896,0.39,0.2645751311064591,0.0,1.09,0.0,0.18519299999999994,0.101,10.34,0.001,0.013069123199999998,0.68,0.04,0.01,-0.36667025453220836,47.1318148059288,-0.33493305030283593,-0.36722733054479356,-0.3517870364588285,-0.35779757672764273,-0.36711466825642475,0.0,0.09393368890274714,0.0,-0.3123014664288262,-0.23155611097622866,24.154445446290126,-0.30649537425959444,-0.006907755278982137,-0.05668735897701483,-0.2622504869521496,-0.128755032994728,-0.36271030018740713,-0.04605170185988091
21.03,0.0,1.54,0.0,0.31622776601683794,1.16,0.0,0.49303900000000006,0.049,16.88,0.006,2628.6674882643,0.78,0.07,0.0,-0.3478045511491887,64.05632828369822,0.0,0.6649449212953282,0.0,0.0,-0.36271030018740713,-0.36407067001059,0.17216720593719692,0.0,-0.3486609107906843,-0.14778081406270402,47.70506577715265,-0.10519673691959945,-0.030695974858524495,20698.738542787487,-0.1937998602528297,-0.18614820258529446,-0.36711466825642475,0.0
13.12,0.2449489742783178,0.47,0.1414213562373095,0.2,0.69,0.0,0.5513679999999999,0.053,1.08,0.005,2.4299999999999996e-08,4.26,0.05,0.07,-0.3205482300180523,33.77268771972917,-0.3445710346469989,-0.3548606146106754,-0.276621799529602,-0.3478045511491887,-0.3652773032901928,-0.3218875824868201,-0.2560339401596741,0.0,-0.3282584915468558,-0.1556855583677908,0.08311792442701867,-0.3495414450599577,-0.026491586832740183,-4.2604678452437773e-07,6.173886622798248,-0.14978661367769955,-0.36271030018740713,-0.18614820258529446
2.01,0.1,0.62,0.3,0.282842712474619,1.29,0.0,0.636056,0.047,7.52,0.002,37300.59724081012,2.23,0.04,0.02,-0.3478045511491887,1.4032507913626782,-0.23025850929940456,-0.29638219658465986,-0.3611918412977808,-0.3048138403603834,-0.3669732716777261,-0.3571919703654946,0.3284884617019192,0.0,-0.287795411859061,-0.14370756083178768,15.172097357472346,-0.2544316243440109,-0.012429216196844383,392654.6072395269,1.788463535602621,-0.128755032994728,-0.3669732716777261,-0.07824046010856292
22.14,0.2,0.38,0.22360679774997896,0.2,0.66,0.0,0.19511199999999995,0.071,13.52,0.008,17539.754294377595,0.51,0.05,0.06,-0.3205482300180523,68.57612442999006,-0.3218875824868201,-0.36768192997944815,-0.33493305030283593,-0.20578608531143208,-0.3669732716777261,-0.3218875824868201,-0.27424019301469943,0.0,-0.3188484259643265,-0.18780035353779834,35.208379354712335,-0.20205829154466046,-0.03862650989841841,171402.42992631253,-0.3434057221645205,-0.14978661367769955,-0.3669732716777261,-0.1688046430056022
3.17,0.282842712474619,0.91,0.1414213562373095,0.1414213562373095,0.86,0.0,0.658503,0.019,16.16,0.007,8445.963009999998,0.02,0.01,0.08,-0.36667025453220836,3.6573291336087297,-0.3571919703654946,-0.08582271831882958,-0.276621799529602,-0.35779757672764273,0.0,-0.276621799529602,-0.12970768517174194,0.0,-0.2751134673759504,-0.07530300969649824,44.96583109798206,-0.29638219658465986,-0.034732915909487766,76363.70036389213,-0.07824046010856292,-0.04605170185988091,-0.3540695851585701,-0.20205829154466046
13.45,0.1414213562373095,0.46,0.1414213562373095,0.2449489742783178,1.25,0.0,0.3429999999999999,0.129,15.72,0.003,5.573083670099998,1.16,0.03,0.07,-0.35779757672764273,34.95626897634356,-0.276621799529602,-0.35720324316953833,-0.276621799529602,-0.2713287681296923,-0.36271030018740713,-0.3445710346469989,0.2789294391427622,0.0,-0.3670185173129556,-0.26418463082604,43.307559131656674,-0.28562374568218846,-0.017427428970942082,9.574270853754115,0.17216720593719692,-0.10519673691959945,-0.3596281358897175,-0.18614820258529446
18.77,0.22360679774997896,0.73,0.22360679774997896,0.17320508075688773,0.69,0.0,0.16637500000000005,0.153,5.91,0.007,52474.02469803987,0.49,0.01,0.08,0.0,55.0385173957323,-0.33493305030283593,-0.22973884373298117,-0.33493305030283593,-0.3381786741175776,-0.3678783611782336,-0.30367682189200496,-0.2560339401596741,0.0,-0.29839539300214907,-0.2872295557112243,10.499976863680422,-0.3593284632979972,-0.034732915909487766,570291.5603280785,-0.3495414450599577,-0.04605170185988091,0.0,-0.20205829154466046
22.71,0.282842712474619,0.09,0.17320508075688773,0.2,0.62,0.0,2.16e-07,0.137,14.86,0.004,3.7129300000000005,0.04,0.01,0.05,0.0,70.91890963742767,-0.3571919703654946,-0.21671510477866848,-0.30367682189200496,-0.36667025453220836,-0.36711466825642475,-0.3218875824868201,-0.29638219658465986,0.0,-3.3151652847206454e-06,-0.2723250863820997,40.10228136384365,-0.36787334113723075,-0.022085843671448984,4.870700742346409,-0.128755032994728,-0.04605170185988091,-0.3540695851585701,-0.14978661367769955
12.29,0.1,0.48,0.0,0.17320508075688773,0.68,0.0,2.16e-07,0.053,17.71,0.008,13806.236899459305,2.5,0.1,0.04,-0.3381786741175776,30.832979000772923,-0.23025850929940456,-0.3523052040384962,0.0,-0.2145515357101314,-0.3596281358897175,-0.30367682189200496,-0.2622504869521496,0.0,-3.3151652847206454e-06,-0.1556855583677908,50.90083259128489,-0.3535199963956158,-0.03862650989841841,131613.1404997209,2.2907268296853878,-0.23025850929940456,-0.3678783611782336,-0.128755032994728
10.13,0.2,0.35,0.1414213562373095,0.17320508075688773,1.48,0.0,0.421875,0.147,8.25,0.007,67.21093304319997,0.15,0.02,0.02,-0.29056659514304034,23.456028353979796,-0.3218875824868201,-0.36743774357453723,-0.276621799529602,-0.16656861148167326,-0.3596281358897175,-0.30367682189200496,0.580222289908515,0.0,-0.36409762294678527,-0.2818464357538999,17.409258902859364,-0.17851484105136778,-0.034732915909487766,282.8125788398649,-0.28456799773288216,-0.07824046010856292,-0.3561721207492444,-0.07824046010856292
8.59,0.2449489742783178,0.58,0.3,0.1414213562373095,0.76,0.0,0.13265100000000002,0.086,10.31,0.0,81.29900172010002,3.57,0.02,0.08,-0.3205482300180523,18.47364314220705,-0.3445710346469989,-0.31594176175616984,-0.3611918412977808,-0.24338710974252495,-0.3652773032901928,-0.276621799529602,-0.20857200273333784,0.0,-0.2679594850049753,-0.21099308651466211,24.05440841267764,-0.26831996962007393,0.0,357.5638822912846,4.543059176975825,-0.07824046010856292,-0.3678783611782336,-0.20205829154466046
